id,fullname,email,username,phone,password_hash,created_at,role,cccd,login_count,status,gender,dob
280,BS. Đặng Hữu Tâm,bs.c13.s21.280@medibook.vn,bsc13s21280,942275631,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166674,doctor,1708485104.0,0.0,,Nữ,1984-01-01
281,BS. Lê Quang Thảo,bs.c13.s22.281@medibook.vn,bsc13s22281,917207013,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166679,doctor,1204889313.0,0.0,,Nam,1981-01-01
282,BS. Bùi Thị Hùng,bs.c14.s1.282@medibook.vn,bsc14s1282,970471823,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166714,doctor,1626781451.0,0.0,,Nữ,1987-01-01
283,BS. Huỳnh Hải Tâm,bs.c14.s1.283@medibook.vn,bsc14s1283,998673882,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166719,doctor,1508099975.0,0.0,,Nữ,1975-01-01
284,BS. Lê Đức Minh,bs.c14.s2.284@medibook.vn,bsc14s2284,961002735,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166724,doctor,1864157523.0,0.0,,Nữ,1980-01-01
285,BS. Phạm Văn Anh,bs.c14.s3.285@medibook.vn,bsc14s3285,951374957,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166729,doctor,1577531502.0,0.0,,Nam,1968-01-01
286,BS. Lê Hữu Bình,bs.c14.s3.286@medibook.vn,bsc14s3286,970242778,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166744,doctor,1698058121.0,0.0,,Nam,1961-01-01
287,BS. Đỗ Quang Linh,bs.c14.s4.287@medibook.vn,bsc14s4287,990117857,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166749,doctor,1742144634.0,0.0,,Nữ,1960-01-01
288,BS. Ngô Xuân Linh,bs.c14.s5.288@medibook.vn,bsc14s5288,985099723,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166754,doctor,1360642799.0,0.0,,Nữ,1970-01-01
289,BS. Hoàng Đức Hải,bs.c14.s5.289@medibook.vn,bsc14s5289,946024950,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166760,doctor,1629487801.0,0.0,,Nữ,1977-01-01
290,BS. Đặng Thanh Linh,bs.c14.s6.290@medibook.vn,bsc14s6290,958469365,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166764,doctor,1370260533.0,0.0,,Nữ,1972-01-01
291,BS. Dương Văn Minh,bs.c14.s6.291@medibook.vn,bsc14s6291,950890504,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166769,doctor,1107266407.0,0.0,,Nữ,1981-01-01
292,BS. Bùi Xuân Hòa,bs.c14.s7.292@medibook.vn,bsc14s7292,928270317,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166777,doctor,1422589929.0,0.0,,Nam,1990-01-01
293,BS. Bùi Hữu Phương,bs.c14.s7.293@medibook.vn,bsc14s7293,952833932,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166782,doctor,1412940071.0,0.0,,Nữ,1975-01-01
294,BS. Hồ Đức Phương,bs.c14.s8.294@medibook.vn,bsc14s8294,958991556,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166787,doctor,1222286118.0,0.0,,Nam,1995-01-01
295,BS. Nguyễn Tuấn Châu,bs.c14.s8.295@medibook.vn,bsc14s8295,938138531,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166791,doctor,1570787423.0,0.0,,Nam,1986-01-01
296,BS. Hoàng Hải Hải,bs.c14.s9.296@medibook.vn,bsc14s9296,942483531,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166796,doctor,1371314895.0,0.0,,Nữ,1984-01-01
297,BS. Lê Thanh Hòa,bs.c14.s9.297@medibook.vn,bsc14s9297,974321792,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166801,doctor,1725179752.0,0.0,,Nữ,1994-01-01
298,BS. Đỗ Tuấn Khang,bs.c14.s10.298@medibook.vn,bsc14s10298,989701163,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166806,doctor,1785240944.0,0.0,,Nam,1982-01-01
299,BS. Trần Đình Phương,bs.c14.s11.299@medibook.vn,bsc14s11299,954506155,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166813,doctor,1954946593.0,0.0,,Nam,1976-01-01
300,BS. Vũ Thanh Thảo,bs.c14.s12.300@medibook.vn,bsc14s12300,962497139,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166818,doctor,1597210335.0,0.0,,Nam,1982-01-01
301,BS. Lý Văn Hải,bs.c14.s13.301@medibook.vn,bsc14s13301,965831276,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166824,doctor,1192185888.0,0.0,,Nam,1982-01-01
302,BS. Bùi Thanh Hương,bs.c14.s14.302@medibook.vn,bsc14s14302,979942848,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166828,doctor,1618537844.0,0.0,,Nữ,1988-01-01
303,BS. Bùi Văn Hải,bs.c14.s14.303@medibook.vn,bsc14s14303,915997257,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166833,doctor,1969930526.0,0.0,,Nữ,1966-01-01
304,BS. Vũ Quang Cường,bs.c14.s15.304@medibook.vn,bsc14s15304,984076145,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166838,doctor,1271944408.0,0.0,,Nữ,1974-01-01
305,BS. Huỳnh Hữu Bình,bs.c14.s16.305@medibook.vn,bsc14s16305,963094168,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166843,doctor,1131344962.0,0.0,,Nam,1988-01-01
306,BS. Ngô Xuân Anh,bs.c14.s16.306@medibook.vn,bsc14s16306,938829445,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166848,doctor,1320959407.0,0.0,,Nam,1966-01-01
307,BS. Đỗ Ngọc Hương,bs.c14.s17.307@medibook.vn,bsc14s17307,971411378,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166854,doctor,1222358216.0,0.0,,Nữ,1993-01-01
308,BS. Hồ Đình Phương,bs.c14.s18.308@medibook.vn,bsc14s18308,988786439,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166859,doctor,1222655758.0,0.0,,Nữ,1971-01-01
309,BS. Đặng Quỳnh Hòa,bs.c14.s18.309@medibook.vn,bsc14s18309,989211057,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166869,doctor,1191001735.0,0.0,,Nam,1975-01-01
310,BS. Phạm Hữu Thảo,bs.c14.s19.310@medibook.vn,bsc14s19310,928972822,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166874,doctor,1648494024.0,0.0,,Nam,1984-01-01
311,BS. Ngô Hữu Yến,bs.c14.s19.311@medibook.vn,bsc14s19311,995295586,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166879,doctor,1677006598.0,0.0,,Nam,1995-01-01
312,BS. Lý Đức Minh,bs.c14.s20.312@medibook.vn,bsc14s20312,935111946,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166885,doctor,1437777716.0,0.0,,Nam,1982-01-01
313,BS. Lý Hữu Hương,bs.c14.s21.313@medibook.vn,bsc14s21313,961532114,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166890,doctor,1702994164.0,0.0,,Nữ,1991-01-01
314,BS. Dương Thanh Cường,bs.c14.s22.314@medibook.vn,bsc14s22314,921095863,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166895,doctor,1707091264.0,0.0,,Nam,1978-01-01
315,BS. Trần Đức Lan,bs.c14.s22.315@medibook.vn,bsc14s22315,982156607,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166900,doctor,1409957384.0,0.0,,Nữ,1995-01-01
316,BS. Phạm Đức Khang,bs.c15.s1.316@medibook.vn,bsc15s1316,959239353,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166938,doctor,1682014641.0,0.0,,Nữ,1994-01-01
317,BS. Ngô Văn Lan,bs.c15.s2.317@medibook.vn,bsc15s2317,949957816,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166945,doctor,1134607126.0,0.0,,Nam,1988-01-01
318,BS. Vũ Minh Tâm,bs.c15.s3.318@medibook.vn,bsc15s3318,957060874,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166950,doctor,1863166250.0,0.0,,Nam,1968-01-01
319,BS. Phan Thành Tuấn,bs.c15.s4.319@medibook.vn,bsc15s4319,986514083,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166957,doctor,1476685251.0,0.0,,Nam,1980-01-01
320,BS. Đặng Đình Hùng,bs.c15.s5.320@medibook.vn,bsc15s5320,979043610,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166964,doctor,1829392084.0,0.0,,Nữ,1963-01-01
321,BS. Võ Hoài Minh,bs.c15.s5.321@medibook.vn,bsc15s5321,927809465,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166969,doctor,1368088898.0,0.0,,Nam,1985-01-01
322,BS. Hoàng Đình Hùng,bs.c15.s6.322@medibook.vn,bsc15s6322,994263610,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166976,doctor,1544770805.0,0.0,,Nam,1985-01-01
323,BS. Võ Tuấn Thảo,bs.c15.s6.323@medibook.vn,bsc15s6323,971028216,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166982,doctor,1624033772.0,0.0,,Nam,1989-01-01
324,BS. Lê Thành Khang,bs.c15.s7.324@medibook.vn,bsc15s7324,963380520,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166989,doctor,1333893106.0,0.0,,Nữ,1977-01-01
325,BS. Bùi Hoài Hải,bs.c15.s7.325@medibook.vn,bsc15s7325,955332729,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.166996,doctor,1687670209.0,0.0,,Nữ,1981-01-01
326,BS. Trần Văn Châu,bs.c15.s8.326@medibook.vn,bsc15s8326,912185246,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167001,doctor,1233398648.0,0.0,,Nữ,1960-01-01
327,BS. Phan Tuấn Minh,bs.c15.s9.327@medibook.vn,bsc15s9327,997241147,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167140,doctor,1424125621.0,0.0,,Nữ,1965-01-01
328,BS. Đỗ Đức Linh,bs.c15.s9.328@medibook.vn,bsc15s9328,959908025,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167146,doctor,1813510897.0,0.0,,Nữ,1979-01-01
329,BS. Ngô Hải Linh,bs.c15.s10.329@medibook.vn,bsc15s10329,922775337,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167294,doctor,1101166414.0,0.0,,Nam,1974-01-01
330,BS. Nguyễn Thị Dũng,bs.c15.s11.330@medibook.vn,bsc15s11330,926185823,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167309,doctor,1553456129.0,0.0,,Nam,1974-01-01
331,BS. Hồ Văn Trang,bs.c15.s11.331@medibook.vn,bsc15s11331,923851475,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167319,doctor,1436458586.0,0.0,,Nam,1984-01-01
332,BS. Hoàng Văn Oanh,bs.c15.s12.332@medibook.vn,bsc15s12332,985603667,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167326,doctor,1109099680.0,0.0,,Nữ,1982-01-01
333,BS. Hoàng Quỳnh Bình,bs.c15.s13.333@medibook.vn,bsc15s13333,992688322,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167335,doctor,1837194815.0,0.0,,Nam,1966-01-01
334,BS. Phạm Đình Phương,bs.c15.s14.334@medibook.vn,bsc15s14334,957182314,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167347,doctor,1561052655.0,0.0,,Nam,1977-01-01
335,BS. Vũ Quang Hòa,bs.c15.s15.335@medibook.vn,bsc15s15335,990531692,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167355,doctor,1874360740.0,0.0,,Nam,1979-01-01
336,BS. Phan Tuấn Phương,bs.c15.s16.336@medibook.vn,bsc15s16336,949666982,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167365,doctor,1793819512.0,0.0,,Nam,1991-01-01
337,BS. Phạm Minh Yến,bs.c15.s17.337@medibook.vn,bsc15s17337,995641960,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167372,doctor,1737727239.0,0.0,,Nam,1983-01-01
338,BS. Bùi Hữu Phương,bs.c15.s17.338@medibook.vn,bsc15s17338,986286724,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167377,doctor,1551898779.0,0.0,,Nam,1990-01-01
339,BS. Nguyễn Đình Linh,bs.c15.s18.339@medibook.vn,bsc15s18339,911851322,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167386,doctor,1381519299.0,0.0,,Nam,1985-01-01
340,BS. Ngô Xuân Phương,bs.c15.s19.340@medibook.vn,bsc15s19340,921063273,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167391,doctor,1787771674.0,0.0,,Nam,1977-01-01
341,BS. Lê Đức Linh,bs.c15.s19.341@medibook.vn,bsc15s19341,978626154,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167396,doctor,1318181642.0,0.0,,Nữ,1985-01-01
342,BS. Đặng Tuấn Bình,bs.c15.s20.342@medibook.vn,bsc15s20342,942029368,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167401,doctor,1162176039.0,0.0,,Nữ,1967-01-01
343,BS. Trần Đức Cường,bs.c15.s21.343@medibook.vn,bsc15s21343,926031369,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167406,doctor,1113598909.0,0.0,,Nam,1970-01-01
344,BS. Lý Ngọc Oanh,bs.c15.s21.344@medibook.vn,bsc15s21344,979420474,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167411,doctor,1940725996.0,0.0,,Nam,1983-01-01
345,BS. Võ Tuấn Trang,bs.c15.s22.345@medibook.vn,bsc15s22345,913940129,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167430,doctor,1459715348.0,0.0,,Nam,1976-01-01
346,BS. Lý Thanh Oanh,bs.c16.s16.346@medibook.vn,bsc16s16346,958335011,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167561,doctor,1159527291.0,0.0,,Nam,1983-01-01
347,BS. Võ Thành Trang,bs.c16.s17.347@medibook.vn,bsc16s17347,987029205,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167567,doctor,1823831302.0,0.0,,Nam,1962-01-01
348,BS. Vũ Thị Yến,bs.c17.s5.348@medibook.vn,bsc17s5348,958852098,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167616,doctor,1511221078.0,0.0,,Nam,1995-01-01
349,BS. Vũ Ngọc Lan,bs.c18.s4.349@medibook.vn,bsc18s4349,965869014,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167650,doctor,1873403266.0,0.0,,Nam,1983-01-01
350,BS. Phạm Quang Tuấn,bs.c18.s4.350@medibook.vn,bsc18s4350,934071191,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167656,doctor,1339643129.0,0.0,,Nam,1985-01-01
351,BS. Dương Hoài Hải,bs.c19.s1.351@medibook.vn,bsc19s1351,951701149,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167687,doctor,1451436694.0,0.0,,Nam,1983-01-01
352,BS. Đặng Đình Hải,bs.c19.s2.352@medibook.vn,bsc19s2352,993579731,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167693,doctor,1360472583.0,0.0,,Nữ,1972-01-01
353,BS. Hoàng Thị Bình,bs.c19.s3.353@medibook.vn,bsc19s3353,913209180,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167701,doctor,1350179421.0,0.0,,Nam,1981-01-01
354,BS. Hồ Hoài Hải,bs.c19.s4.354@medibook.vn,bsc19s4354,923951801,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167709,doctor,1320325776.0,0.0,,Nữ,1991-01-01
355,BS. Hoàng Tuấn Hùng,bs.c19.s5.355@medibook.vn,bsc19s5355,922485824,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167714,doctor,1147137549.0,0.0,,Nữ,1983-01-01
356,BS. Lê Đình Trang,bs.c19.s6.356@medibook.vn,bsc19s6356,977837366,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167719,doctor,1243359401.0,0.0,,Nam,1963-01-01
357,BS. Ngô Hải Minh,bs.c19.s6.357@medibook.vn,bsc19s6357,941778964,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167724,doctor,1413184748.0,0.0,,Nữ,1980-01-01
358,BS. Dương Đức Lan,bs.c19.s7.358@medibook.vn,bsc19s7358,920024377,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167729,doctor,1317661025.0,0.0,,Nam,1969-01-01
359,BS. Phạm Hữu Châu,bs.c19.s7.359@medibook.vn,bsc19s7359,972552858,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167737,doctor,1437190678.0,0.0,,Nữ,1973-01-01
360,BS. Đặng Thanh Hùng,bs.c19.s8.360@medibook.vn,bsc19s8360,926094525,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167742,doctor,1197088689.0,0.0,,Nữ,1962-01-01
361,BS. Phan Hoài Dũng,bs.c19.s8.361@medibook.vn,bsc19s8361,929907683,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167748,doctor,1197939109.0,0.0,,Nữ,1985-01-01
362,BS. Đặng Đức Cường,bs.c19.s9.362@medibook.vn,bsc19s9362,914171767,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167755,doctor,1534212844.0,0.0,,Nam,1966-01-01
363,BS. Phạm Thành Minh,bs.c20.s1.363@medibook.vn,bsc20s1363,926301180,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167791,doctor,1112838650.0,0.0,,Nam,1968-01-01
364,BS. Phan Hoài Phương,bs.c20.s1.364@medibook.vn,bsc20s1364,959961172,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167800,doctor,1836893185.0,0.0,,Nam,1976-01-01
365,BS. Nguyễn Văn Hương,bs.c20.s2.365@medibook.vn,bsc20s2365,996702893,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167807,doctor,1576130756.0,0.0,,Nữ,1967-01-01
366,BS. Dương Thị Cường,bs.c20.s3.366@medibook.vn,bsc20s3366,987025433,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167814,doctor,1565098113.0,0.0,,Nữ,1961-01-01
367,BS. Ngô Hữu Thảo,bs.c20.s4.367@medibook.vn,bsc20s4367,938818707,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167821,doctor,1300951978.0,0.0,,Nam,1962-01-01
368,BS. Vũ Hải Hải,bs.c20.s4.368@medibook.vn,bsc20s4368,976960098,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167828,doctor,1542373256.0,0.0,,Nam,1977-01-01
369,BS. Hoàng Xuân Hương,bs.c20.s5.369@medibook.vn,bsc20s5369,996255361,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167836,doctor,1955984774.0,0.0,,Nam,1984-01-01
370,BS. Đỗ Thanh Khang,bs.c20.s5.370@medibook.vn,bsc20s5370,975052579,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167843,doctor,1469403820.0,0.0,,Nữ,1977-01-01
371,BS. Nguyễn Ngọc Hòa,bs.c20.s6.371@medibook.vn,bsc20s6371,939396392,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167851,doctor,1131464348.0,0.0,,Nam,1990-01-01
372,BS. Vũ Hữu Trang,bs.c20.s7.372@medibook.vn,bsc20s7372,943266810,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.167859,doctor,1805302800.0,0.0,,Nam,1974-01-01
